LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-75.2028817,39.9724855,3955,WYALUSING AVE,,,,,19104,243192100,011724c36951e694
-75.2085034,39.9697272,890-92,N 42ND ST,,,,,19104,062288400,40fc6ddcb5eeeb08
-75.1959924,39.9649644,649,N 37TH ST,,,,,19104,242177400,73566e00a3a01301
-75.1950945,39.9605231,313,N 37TH ST,,,,,19104,241227300,a6888e3287ba7dcc
-75.208711,39.9510813,4232,PINE ST,,,,,19104,272049700,8d4e64c787d7ac80
-75.2015199,39.9614876,442,SLOAN ST,,,,,19104,241247200,334086a9c7c46954
-75.2059542,39.9683519,828,N 41ST ST,,,,,19104,062252700,64549dce19ca236b
-75.1927807,39.9649201,3430,WALLACE ST,,,,,19104,242083900,4552428c219be27f
-75.1957392,39.9649741,3633,WALLACE ST,,,,,19104,242097400,7d9f861ac6311fa4
-75.2008909,39.9739206,3849,CAMBRIDGE ST,,,,,19104,243214400,9a65151ee1aaebbf
-75.2005172,39.9724174,3850,WYALUSING AVE,,,,,19104,243179600,1e12944a9072fdba
-75.2005669,39.9726912,3851,WYALUSING AVE,,,,,19104,243187900,848afc88b0d45aa5
-75.2007558,39.9735869,3848,CAMBRIDGE ST,,,,,19104,243209300,27adcdee86742008
-75.2007004,39.9732917,3849,POPLAR ST,,,,,19104,243203900,9fd6685b671b7f13
-75.200618,39.9728908,3848,POPLAR ST,,,,,19104,243196100,7f8851dbccf7dd67
-75.2096119,39.9517492,328,S 43RD ST,,,,,19104,272117400,4a1335f385f2ae17
-75.198552,39.9615984,3841,HAMILTON ST,,,,,19104,241196500,07adf139674864c3
-75.2089836,39.9517281,325,S 43RD ST,,,,,19104,272108800,b70d85e38ab9d34d
-75.2019283,39.9611825,425,N 40TH ST,,,,,19104,241249900,a1ab60e1349e7c40
-75.2006704,39.9728853,3850,POPLAR ST,,,,,19104,243196200,8001ee893a715c76
-75.2008084,39.9735816,3850,CAMBRIDGE ST,,,,,19104,243209400,5f5256301bf15ce0
-75.2007533,39.9732871,3851,POPLAR ST,,,,,19104,243204000,e9f7ba816d71eb2c
-75.1989423,39.9637243,3854,MOUNT VERNON ST,,,,,19104,242066510,2f4e7bce05df8807
-75.210613,39.9537349,244,S 44TH ST,,,,,19104,272132900,2bea6bc9d6d2db32
-75.1976267,39.9632083,3804,HAVERFORD AVE,,,,,19104,242039300,27e6de79cd309922
-75.2029365,39.9726506,3948,POPLAR ST,,,,,19104,243199900,60f0fefc48443434
-75.2107643,39.9495254,4339,BALTIMORE AVE,,,,,19104,272083200,36748ba27c5ae7f1
-75.2025679,39.9717176,3944,PENNSGROVE ST,,,,,19104,243168000,0c645884b3a0536b
-75.2017098,39.9648833,666,UNION ST,,,,,19104,242238310,8d0ed0da35bf73f3
-75.1949581,39.9650794,642,N 36TH ST,,,,,19104,242172610,12207148d8dda692
-75.1976811,39.9635634,3805,HAVERFORD AVE,,,,,19104,242050100,f6041295256d61b1
-75.2008758,39.9742076,3846,W GIRARD AVE,,,,,19104,243219600,19f43b2a47da3231
-75.2067971,39.9699901,4128,WESTMINSTER AVE,,,,,19104,062088900,29118fb956223f96
-75.2005086,39.9722329,3839,PENNSGROVE ST,,,,,19104,243172100,0a56178b879412e2
-75.2093599,39.9457442,1238,S 45TH ST,,,,,19104,272149000,33481f36b7c7db6d
-75.2116789,39.9538781,235,S 45TH ST,,,,,19104,272143300,e320719942a11ede
-75.2059307,39.9673412,804,N 41ST ST,,,,,19104,062251700,e12f61fa95ef117f
-75.2028242,39.9720715,3949,PENNSGROVE ST,,,,,19104,243175800,f12ed9ab383e1893
-75.1884679,39.9646055,605,N 32ND ST,,,,,19104,242129500,b9a337bb4b327851
-75.1890054,39.9645468,604,N 32ND ST,,,,,19104,242133500,95c97d2b7e73c052
-75.2002427,39.9650387,664,N 39TH ST,,,,,19104,242231900,4897ed88698c5668
-75.2017797,39.9731482,3905,POPLAR ST,,,,,19104,243205500,4537a6c88ad7ea8b
-75.2008749,39.9611839,429,UNION ST,,,,,19104,241240000,be2fdf1111e7b502
-75.1988923,39.963728,3852,MOUNT VERNON ST,,,,,19104,242066410,e0b3027835577299
-75.1987304,39.9628335,3847,BRANDYWINE ST,,,,,19104,242028300,c6d98c2b16005a73
-75.2026223,39.9717114,3946,PENNSGROVE ST,,,,,19104,243168100,100363322479df49
-75.1898355,39.9650144,3229,MOUNT VERNON ST,,,,,19104,242068500,e5a2fd198f7c41a1
-75.1988355,39.9634845,3843,HAVERFORD AVE,,,,,19104,242051810,8e73afbfe123f60e
-75.2007237,39.9728796,3852,POPLAR ST,,,,,19104,243196300,4ef2248ab6272c51
-75.2008063,39.9732794,3853,POPLAR ST,,,,,19104,243204100,6c6a79ac180eb9db
-75.2008611,39.9735752,3852,CAMBRIDGE ST,,,,,19104,243209500,623a591114c3f533
-75.2090546,39.9454842,1254,S 45TH ST,,,,,19104,272149800,7dbb3df533a75f30
-75.2032174,39.9726195,3958,POPLAR ST,,,,,19104,243200400,cb2e542af5cb98a9
-75.2031312,39.9722446,3966,WYALUSING AVE,,,,,19104,243184400,39493af8b798fd04
-75.2112746,39.9506591,424,S 44TH ST,,,,,19104,272134700,cfb7202c020dcc5a
-75.2031634,39.9720337,3961,PENNSGROVE ST,,,,,19104,243176400,d0817c6d076dc98d
-75.2010174,39.9732543,3861,POPLAR ST,,,,,19104,243204500,45a2f656c7673306
-75.200934,39.9728564,3860,POPLAR ST,,,,,19104,243196700,17f1f4a8b6bbcc8b
-75.2019892,39.9618832,505,N 40TH ST,,,,,19104,242239900,ec511b27497bcd2c
-75.2095621,39.9497191,4305,BALTIMORE AVE,,,,,19104,272081500,cd0079c01b466643
-75.2089914,39.9502371,437,S 43RD ST,,,,,19104,272110900,5c379a0dcb067c9d
-75.2010722,39.9735508,3860,CAMBRIDGE ST,,,,,19104,243209900,417a704f091c87c6
-75.198845,39.9628195,3851,BRANDYWINE ST,,,,,19104,242028500,685d39a5f246bd0a
-75.2010554,39.9609625,419,UNION ST,,,,,19104,241239500,74b688c5fb17a9eb
-75.2033309,39.9726067,3962,POPLAR ST,,,,,19104,243200600,2e761d7b7ea6975f
-75.1879906,39.9646573,3107,HAVERFORD AVE,,,,,19104,242041400,ddcca42764956a4b
-75.2006189,39.9722217,3843,PENNSGROVE ST,,,,,19104,243172300,a9576fa95031287e
-75.2009895,39.9741951,3850,W GIRARD AVE,,,,,19104,243219800,fb773f71a29dafe6
-75.2013281,39.9741572,3862,W GIRARD AVE,,,,,19104,243220400,9beea0e66bfda920
-75.2060586,39.9496222,4104,BALTIMORE AVE,,,,,19104,271180000,2a7e7c2bea4f757e
-75.2011683,39.9738886,3859,CAMBRIDGE ST,,,,,19104,243214900,02009ac766551da8
-75.2008674,39.9723796,3864,WYALUSING AVE,,,,,19104,243180300,22c66c2dd1e2837a
-75.2009174,39.9726521,3865,WYALUSING AVE,,,,,19104,243188600,3a8262c1bfd1f5fd
-75.2028859,39.9722715,3956,WYALUSING AVE,,,,,19104,243183900,efb3c2750a6ce478
-75.2091317,39.9455493,1250,S 45TH ST,,,,,19104,272149600,e20a1adf9fcaf6d1
-75.1927847,39.9590113,204,N 35TH ST,,,,,19104,871600750,77f0a702a0ff06f4
-75.2012145,39.9741704,3858,W GIRARD AVE,,,,,19104,243220200,9499c050c83ea9ee
-75.1997173,39.9740503,3807,CAMBRIDGE ST,,,,,19104,243212300,6c3ec2c379b5e4e8
-75.2011779,39.9732371,3867,POPLAR ST,,,,,19104,243204800,7511452df77501e9
-75.2010918,39.9728394,3866,POPLAR ST,,,,,19104,243197000,b56dd33a5838dc91
-75.2029912,39.9726446,3950,POPLAR ST,,,,,19104,243200000,728820d66b79cc51
-75.209246,39.9456471,1244,S 45TH ST,,,,,19104,272149300,6cd220b8b590a417
-75.2010159,39.9726415,3869,WYALUSING AVE,,,,,19104,243188800,822826b17a591cbd
-75.1971646,39.9631002,527,N 38TH ST,,,,,19104,242183810,8b002c04bfd46785
-75.2027298,39.9716993,3950,PENNSGROVE ST,,,,,19104,243168300,af17ed2a89581ad1
-75.1877721,39.9595579,3205,SUMMER ST,,,,,19104,241070000,fb10c99f93150fe3
-75.2011245,39.9732436,3865,POPLAR ST,,,,,19104,243204700,d4adb7c4de70899f
-75.201178,39.9735395,3864,CAMBRIDGE ST,,,,,19104,243210100,97e3a2b041a88cb2
-75.201039,39.9728452,3864,POPLAR ST,,,,,19104,243196900,ff3179f7aefd20b1
-75.2124576,39.9500392,505,S 45TH ST,,,,,19104,272146000,0099b2697c919dc7
-75.1989916,39.9637177,3856,MOUNT VERNON ST,,,,,19104,242066600,17a1becf1903f2a1
-75.1878235,39.9597543,3204,WINTER ST,,,,,19104,241071300,9b1ab8d18e2959cf
-75.1895649,39.9625856,421,N 33RD ST,,,,,19104,241217600,2a0fbe18cfde9f82
-75.202675,39.9717063,3948,PENNSGROVE ST,,,,,19104,243168200,740ee6c9810c620d
-75.1986162,39.9615891,3843,HAMILTON ST,,,,,19104,241196600,2dda483d4a0518be
-75.2051267,39.9530226,237,S 41ST ST,,,,,19104,271185500,319db07647da1061
-75.1917148,39.9631141,504,N 34TH ST,,,,,19104,242152100,7cc6848a00df129e
-75.1992395,39.9636924,3866,MOUNT VERNON ST,,,,,19104,242067110,12affb1d9a746c3e
-75.201071,39.9732504,3863,POPLAR ST,,,,,19104,243204600,6bb043a56310768d
-75.2009863,39.9728497,3862,POPLAR ST,,,,,19104,243196800,c366e77ee1510c05
-75.2016398,39.9722028,3907,PENNSGROVE ST,,,,,19104,243173700,4f8738a4f3f6a61f
-75.2009505,39.9721859,3855,PENNSGROVE ST,,,,,19104,243172900,81f5fe0a8c1c46d1
-75.2009459,39.9739147,3851,CAMBRIDGE ST,,,,,19104,243214500,5b650e5e717c0dd2
-75.2031064,39.9720404,3959,PENNSGROVE ST,,,,,19104,243176300,e6e70a4caf38cca0
-75.1919689,39.9581864,105,N 35TH ST,,,,,19104,241094102,a0e6c475e4587622
-75.2095891,39.9512252,406,S 43RD ST,,,,,19104,272118100,230d6d62dec7c85d
-75.2130177,39.9714807,1000,N 45TH ST,,,,,19104,062364300,b088cf4a86c0e139
-75.188143,39.9627672,423,N 32ND ST,,,,,19104,241211300,34be0e3eecb385c8
-75.2131131,39.9720144,1026,N 45TH ST,,,,,19104,062365600,25108ec06807399f
-75.2089343,39.9498307,4235,BALTIMORE AVE,,,,,19104,272081000,f56828b8eaff13c3
-75.1902932,39.9638276,524,N 33RD ST,,,,,19104,242144800,62ebb49ffdf347ce
-75.200549,39.9611415,3914,WARREN ST,,,,,19104,241134700,c51841810aac812f
-75.200668,39.9724018,3856,WYALUSING AVE,,,,,19104,243179900,25e9eb580aa8eb9b
-75.2031813,39.9722387,3968,WYALUSING AVE,,,,,19104,243184500,5048f509ed4890c2
-75.2032242,39.9724478,3969,WYALUSING AVE,,,,,19104,243192800,eaa2cdcfdb278307
-75.2055224,39.9694557,873,N 41ST ST,,,,,19104,062246600,575766823af7807f
-75.1997364,39.9607352,3839,BARING ST,,,,,19104,241175500,d938bc8c6ce28673
-75.2008595,39.9732728,3855,POPLAR ST,,,,,19104,243204200,0227b88e747f2237
-75.2007765,39.9728731,3854,POPLAR ST,,,,,19104,243196400,837ce81290732511
-75.2009139,39.9735694,3854,CAMBRIDGE ST,,,,,19104,243209600,a76982324df791ee
-75.2001239,39.9596086,304,N 39TH ST,,,,,19104,241236700,9cf479f388ad63f5
-75.2028806,39.9720657,3951,PENNSGROVE ST,,,,,19104,243175900,97317c1bb1f9823f
-75.2008953,39.9721917,3853,PENNSGROVE ST,,,,,19104,243172800,c31507216f46c6f0
-75.1962422,39.9633602,3706,HAVERFORD AVE,,,,,19104,242037800,03971052e073d67b
-75.2008506,39.9612118,431,UNION ST,,,,,19104,241240100,0fb583b07448f6d0
-75.1997567,39.9743315,3806,W GIRARD AVE,,,,,19104,243217600,d4b5c5f130813094
-75.1928476,39.964101,3421,HAVERFORD AVE,,,,,19104,882964340,49aaef57e769f765
-75.2028907,39.9740468,3926,W GIRARD AVE,,,,,19104,243222100,32541bacc5fb8c44
-75.2111294,39.9557594,4436,SANSOM ST,,,,,19104,272029600,018a2d7b40eec1cb
-75.2110656,39.9561138,4437,SANSOM ST,,,,,19104,272025600,42a84c1dafa91172
-75.1986652,39.963502,3837,HAVERFORD AVE,,,,,19104,242051500,da0dc7437c503ddf
-75.1997952,39.9627089,3905,BRANDYWINE ST,,,,,19104,242202300,49186526cfd3a1b7
-75.2002871,39.9722566,3831,PENNSGROVE ST,,,,,19104,243171700,2710e2859eb8c610
-75.2094749,39.9458418,1232,S 45TH ST,,,,,19104,272148700,96e2361264c09c5e
-75.2116058,39.9542078,227,S 45TH ST,,,,,19104,871127250,570d62159833fe3e
-75.1973844,39.9648186,3739,WALLACE ST,,,,,19104,242099310,4aed080bac0201a0
-75.1951772,39.9607609,3624,BARING ST,,,,,19104,241165000,cea0329b08e90a94
-75.1909887,39.9620086,3320,HAMILTON ST,,,,,19104,241180600,5027d7e86cd6af14
-75.1985299,39.9628586,3839,BRANDYWINE ST,,,,,19104,242027900,1c4c675655ae5d33
-75.2063218,39.9535746,215,S 42ND ST,,,,,19104,271199500,38283a49ddebde35
-75.2010345,39.9640264,3936,WALLACE ST,,,,,19104,242217100,552f8a204daf17a0
-75.187498,39.9627809,424,N 31ST ST,,,,,19104,241207900,be914777a56929eb
-75.2053625,39.9488889,525,S 41ST ST,,,,,19104,271188700,4d0041dcc8e9ba16
-75.1990509,39.9642796,3836,WALLACE ST,,,,,19104,242090700,7ca4657b131b3b49
-75.1894165,39.9618373,403,N 33RD ST,,,,,19104,241216700,722ef3e92b6291a0
-75.1994157,39.9728165,3805,WYALUSING AVE,,,,,19104,243185600,016f06c26745b087
-75.1993696,39.9725434,3804,WYALUSING AVE,,,,,19104,243177300,1bdce8fea0f959c1
-75.1968391,39.9617533,3727,HAMILTON ST,,,,,19104,241194500,4d158906db6eb2d4
-75.2046581,39.9500793,4035,BALTIMORE AVE,,,,,19104,271178300,eb9ca2722300d163
-75.2028954,39.973707,1135,UNION ST,,,,,19104,243227500,95fffbf68c8b4b00
-75.2013657,39.9631453,3943,HAVERFORD AVE,,,,,19104,242208400,849e9186ad602e91
-75.1884162,39.9640017,529,N 32ND ST,,,,,19104,242128810,6b0469832ee0d0c8
-75.1878159,39.9640677,528,N 31ST ST,,,,,19104,242127800,afacda3f4167116a
-75.1942456,39.9633519,525,N 36TH ST,,,,,19104,242167400,7cff8d7ca7e20800
-75.1997031,39.9743377,3804,W GIRARD AVE,,,,,19104,243217500,79f660ab172b1b3a
-75.2006112,39.9739535,3839,CAMBRIDGE ST,,,,,19104,243213900,b9051b580b0e979c
-75.2023823,39.9717392,3938,PENNSGROVE ST,,,,,19104,243167600,59f0a88401848f57
-75.2104826,39.9495777,4331,BALTIMORE AVE,,,,,19104,272082800,380d259be17186e2
-75.1986981,39.9637493,3844,MOUNT VERNON ST,,,,,19104,242066010,6818a6e415aa14b0
-75.1878745,39.964278,3104,HAVERFORD AVE,,,,,19104,242030000,9b52f2fa0d9341ae
-75.2026536,39.9726818,3938,POPLAR ST,,,,,19104,243199400,6050d3a98098b9b0
-75.2082557,39.9688286,870,N 42ND ST,,,,,19104,062287400,b7fbc12f64746e14
-75.2009942,39.9638022,3937,MOUNT VERNON ST,,,,,19104,242214010,9e5be9de8fdc9619
-75.1947397,39.9585031,3637,WARREN ST,,,,,19104,241046800,653c63ae2408103e
-75.1924714,39.9618138,3420,HAMILTON ST,,,,,19104,241181700,c104030eb9ee1c4e
-75.1961542,39.9660815,3627,FAIRMOUNT AVE,,,,,19104,243009900,c25570cdc3dbd055
-75.1929864,39.9646695,625,N 35TH ST,,,,,19104,242161710,859e356c5dd39be5
-75.2048263,39.9488839,520,WOODLAND TER,,,,,19104,271183000,62b2a245b26c8b08
-75.2025405,39.9721037,3939,PENNSGROVE ST,,,,,19104,243175300,50213fea262c30c8
-75.1973581,39.9644677,3738,WALLACE ST,,,,,19104,242088500,b3837611c64962b0
-75.1898133,39.9641002,3222,HAVERFORD AVE,,,,,19104,242032500,a1c1b3558b77bff0
-75.197961,39.9652883,658,N 38TH ST,,,,,19104,242189810,68a091c65312b22a
-75.2105163,39.9518097,4337,PINE ST,,,,,19104,272047500,17de3efd5804557b
-75.2105474,39.9540853,236,S 44TH ST,,,,,19104,272132500,bc6666aad584c3fa
-75.1988841,39.9646556,3831,WALLACE ST,,,,,19104,242101310,64022c7a92ed4562
-75.2106032,39.9505819,4324-26,OSAGE AVE,,,,,19104,272060700,2f10c94c031feb30
-75.2006544,39.9742328,3838,W GIRARD AVE,,,,,19104,243219200,1a8725d01727b375
-75.2006332,39.9609958,3913,WILLOW ST,,,,,19104,241178200,0b7a7ece81112a85
-75.2032747,39.9729818,1105,SLOAN ST,,,,,19104,243234300,007953b16687184a
-75.2035859,39.9729475,1104,SLOAN ST,,,,,19104,243235800,c73b17f4986f055a
-75.1893823,39.9641471,3210,HAVERFORD AVE,,,,,19104,242031900,58241f43558197c9
-75.199461,39.973018,3804,POPLAR ST,,,,,19104,243193900,6002015bf4e67f52
-75.1995913,39.9737184,3804,CAMBRIDGE ST,,,,,19104,243207100,8d1fe8ea356e4128
-75.2093722,39.9571171,21,S 44TH ST,,,,,19104,272121300,d5770acca16d2939
-75.1922526,39.9661343,680,N 34TH ST,,,,,19104,242155600,043dbbf11aff814d
-75.2075111,39.9676123,821,N 42ND ST,,,,,19104,062275300,d9994587e44b51d8
-75.1931738,39.9634728,526,N 35TH ST,,,,,19104,242164510,61aa0537aa3c854a
-75.1974371,39.964812,3741,WALLACE ST,,,,,19104,242099410,878b2a3286a2c864
-75.200489,39.973318,3841,POPLAR ST,,,,,19104,243203500,951aab3118a61365
-75.2004074,39.9729136,3840,POPLAR ST,,,,,19104,243195700,ceb37e79792168a4
-75.2005441,39.9736125,3840,CAMBRIDGE ST,,,,,19104,243208900,004f1a6e5a3dcbd2
-75.2070054,39.9536528,216,S 42ND ST,,,,,19104,871298230,dc52ba4371ca8dbf
-75.2003669,39.9727128,3843,WYALUSING AVE,,,,,19104,243187510,56232b5085b5125d
-75.1984183,39.9643326,3816,WALLACE ST,,,,,19104,242089710,eeba5d80f0ec6051
-75.208443,39.949965,4225,BALTIMORE AVE,,,,,19104,272080500,e4c8ce1ac83b9461
-75.2066628,39.9488392,525,S 42ND ST,,,,,19104,271202900,66a731c725aaadf4
-75.1908958,39.9617026,3315,BARING ST,,,,,19104,241170200,8445e7e5deaca1ea
-75.1969298,39.9621458,3728,SPRING GARDEN ST,,,,,19104,241203400,776edd169ef5a04b
-75.1970061,39.9625328,3727,SPRING GARDEN ST,,,,,19104,242008300,6118ac352db0885c
-75.1966197,39.9605928,3724,BARING ST,,,,,19104,241166410,af28c4173a655072
-75.1971553,39.9630441,525,N 38TH ST,,,,,19104,242183700,7d22ee135b62dd9a
-75.1961247,39.9654844,667,N 37TH ST,,,,,19104,242178300,18aef8968dde7fa1
-75.1975387,39.9653203,657,N 38TH ST,,,,,19104,242185610,6db2259601e3cb8d
-75.1950748,39.9655988,662,N 36TH ST,,,,,19104,242173600,12e59cd18db57384
-75.198722,39.9634967,3839,HAVERFORD AVE,,,,,19104,242051600,92bbc1d39cd46972
-75.1975179,39.9630022,524,N 38TH ST,,,,,19104,242186600,a7dff49c79cab7d6
-75.2015969,39.9643327,646,UNION ST,,,,,19104,242237300,63c57b7ff2dac2c6
-75.2001833,39.9644732,644,N 39TH ST,,,,,19104,242230900,8e1298d09b3a13e5
-75.1964778,39.9648918,642,N 37TH ST,,,,,19104,774347042,754e88e719f42d40
-75.201139,39.964015,3940,WALLACE ST,,,,,19104,242217305,21f1b302dc9b56df
-75.2003425,39.9722507,3833,PENNSGROVE ST,,,,,19104,243171800,f8ecf7ea23b54151
-75.2027094,39.9726756,3940,POPLAR ST,,,,,19104,243199500,21ddcc3db6615520
-75.2026789,39.972508,3947,WYALUSING AVE,,,,,19104,243191700,90fa9fc7173ab02e
-75.1922594,39.9661758,682,N 34TH ST,,,,,19104,242155700,fb376dcfcd7c7e57
-75.2010871,39.9640209,3938,WALLACE ST,,,,,19104,242217200,dc80855433e3fc45
-75.1968164,39.9668216,740,N 37TH ST,,,,,19104,243082800,908fca71b8337522
-75.1994522,39.9633886,605,N 39TH ST,,,,,19104,242191900,2ecc3c805422ce38
-75.191722,39.9659583,671,N 34TH ST,,,,,19104,242151000,1aac69dc3d27622c
-75.2024391,39.9717325,3940,PENNSGROVE ST,,,,,19104,243167700,6fa3819e8d3321c1
-75.1999063,39.9719761,3818,PENNSGROVE ST,,,,,19104,243163200,5f32c0fba049b84b
-75.1961751,39.9633702,3704,HAVERFORD AVE,,,,,19104,871530310,81de135060413623
-75.2004674,39.9727022,3847,WYALUSING AVE,,,,,19104,243187700,567caa94f9e2f467
-75.2004174,39.9724287,3846,WYALUSING AVE,,,,,19104,243179400,16c7de9c8e222ea0
-75.2039416,39.967489,805,N PRESTON ST,,,,,19104,062236000,37ada27aa9aeb951
-75.2105251,39.9498165,4330,LARCHWOOD AVE,,,,,19104,272065500,6bec1a45616c0f2d
-75.1996609,39.9740563,3805,CAMBRIDGE ST,,,,,19104,243212200,8d24c6750b8d8a7d
-75.2015827,39.9722085,3905,PENNSGROVE ST,,,,,19104,243173600,59c7c244c6454d04
-75.2004606,39.9729083,3842,POPLAR ST,,,,,19104,243195800,bd065615c298ecf3
-75.2005419,39.9733119,3843,POPLAR ST,,,,,19104,243203600,d3872cd11fec2669
-75.2005974,39.9736052,3842,CAMBRIDGE ST,,,,,19104,243209000,8c2911af4c277041
-75.2084194,39.9480739,4226,CHESTER AVE,,,,,19104,272088500,ec4dffbce501dd58
-75.2089929,39.9502814,435,S 43RD ST,,,,,19104,272110800,6368d1149e3c941f
-75.2111237,39.9561219,4439,SANSOM ST,,,,,19104,272025700,4c467090717c3ccb
-75.2111876,39.9557673,4438,SANSOM ST,,,,,19104,272029700,67fe22c64ba0c159
-75.202597,39.9720969,3941,PENNSGROVE ST,,,,,19104,243175400,ddb46377a4484a34
-75.198587,39.9628521,3841,BRANDYWINE ST,,,,,19104,242028010,08a227bc60f3a2b0
-75.1968965,39.9617448,3729,HAMILTON ST,,,,,19104,241194600,feef60df78082688
-75.2094367,39.9458088,1234,S 45TH ST,,,,,19104,272148800,043c15f8754ab52c
-75.2006518,39.9736002,3844,CAMBRIDGE ST,,,,,19104,243209100,b299ab0596385fce
-75.2005133,39.9729021,3844,POPLAR ST,,,,,19104,243195900,2b4c8e786f87c087
-75.1888347,39.9639613,524,N 32ND ST,,,,,19104,242132500,291fbd1d8183a214
-75.1898999,39.9638456,525,N 33RD ST,,,,,19104,242139700,979b60190ffcc743
-75.1968102,39.9613718,3726,HAMILTON ST,,,,,19104,241185100,cefea5d1c21449dc
-75.2047128,39.9500813,4035 1/2,BALTIMORE AVE,,,,,19104,271178400,2dec5346a2b89c56
-75.1989373,39.9646509,3833,WALLACE ST,,,,,19104,242101410,5cbd53f21cd8f00b
-75.2004174,39.9727075,3845,WYALUSING AVE,,,,,19104,243187600,46e0efd4fe5e2868
-75.1947842,39.9585269,3639,WARREN ST,,,,,19104,241046900,f44519af541a658b
-75.1997306,39.9650911,665,N 39TH ST,,,,,19104,242194500,804bd6ca25be8682
-75.2035978,39.9719673,933,N 40TH ST,,,,,19104,243237600,99de0cb5cfa33ee9
-75.1929719,39.9614742,3503,BARING ST,,,,,19104,241171400,53e30be06e27574d
-75.2007099,39.9742266,3840,W GIRARD AVE,,,,,19104,243219300,1535bc9d7bac1d34
-75.2100511,39.9536825,243,S 44TH ST,,,,,19104,272124300,3c510f2ca66cb2f1
-75.2006475,39.9732972,3847,POPLAR ST,,,,,19104,243203800,30bb4b432ce2c6dd
-75.200566,39.972897,3846,POPLAR ST,,,,,19104,243196000,87354b3f8edcbd8a
-75.2007045,39.9735935,3846,CAMBRIDGE ST,,,,,19104,243209200,b0f3828dbf89d0da
-75.1987791,39.9634901,3841,HAVERFORD AVE,,,,,19104,242051710,2f97623cedf074c6
-75.1986847,39.9628376,3845,BRANDYWINE ST,,,,,19104,242028200,ade1c1c8e7a3e801
-75.208518,39.9499587,4227,BALTIMORE AVE,,,,,19104,272080600,ee171fdfb38456a0
-75.1986353,39.9628433,3843,BRANDYWINE ST,,,,,19104,242028100,d9db651fbae7dc45
-75.1934543,39.9646273,626,N 35TH ST,,,,,19104,242165800,59ff970750ca7ca3
-75.1962468,39.9637194,3705,HAVERFORD AVE,,,,,19104,242048200,ae16d6e9d755ac76
-75.1984865,39.9616039,3839,HAMILTON ST,,,,,19104,241196400,19b41bcfa5c71a09
-75.2047767,39.9500742,4037,BALTIMORE AVE,,,,,19104,271178500,ed96bcb736de2a7f
-75.2027102,39.9720849,3945,PENNSGROVE ST,,,,,19104,243175600,5ef90816c8d800e2
-75.2022189,39.950974,3930,DELANCEY ST,,,,,19104,271087300,f0ea060ee49ef04b
-75.2113053,39.9557722,4442,SANSOM ST,,,,,19104,272029900,6b83858df393be6d
-75.1948295,39.9585504,3641,WARREN ST,,,,,19104,241047000,87baf37faa6ef820
-75.2008352,39.9739272,3847,CAMBRIDGE ST,,,,,19104,243214300,3dd541091c3c5b83
-75.1907421,39.9610399,319,N 34TH ST,,,,,19104,241221100,51fb3f2a27d23e81
-75.2028795,39.9726565,3946,POPLAR ST,,,,,19104,243199800,8c7038fc2c28010f
-75.2027773,39.9724973,3951,WYALUSING AVE,,,,,19104,243191900,2f72039c7f127095
-75.2027355,39.9722883,3950,WYALUSING AVE,,,,,19104,243183600,3cccba69e05a4596
-75.2014414,39.9603308,3944,BARING ST,,,,,19104,241168100,0781327e47c7a0cb
-75.19899,39.9646439,3835,WALLACE ST,,,,,19104,242101500,c1f45a2e7919795a
-75.2106913,39.949541,4337,BALTIMORE AVE,,,,,19104,272083100,b1e73e58e9176b7c
-75.2112431,39.9561363,4443,SANSOM ST,,,,,19104,272025900,259e5e1cf232eef5
-75.2007649,39.9742197,3842,W GIRARD AVE,,,,,19104,243219400,f5ed265034aa38a3
-75.2113627,39.9557896,4444,SANSOM ST,,,,,19104,272030000,6def7869d1ae5ee8
-75.2005171,39.9726964,3849,WYALUSING AVE,,,,,19104,243187800,90059767dbd4000f
-75.2004676,39.9724226,3848,WYALUSING AVE,,,,,19104,243179500,1699a7dd3c8f880d
-75.2126437,39.9494112,4433,BALTIMORE AVE,,,,,19104,881121163,35d31c059564ee49
-75.2106211,39.9495534,4335,BALTIMORE AVE,,,,,19104,272083000,e4722d8e7662df56
-75.1971504,39.9609847,404,N 38TH ST,,,,,19104,241231900,d0b66a575f821b58
-75.2053224,39.9653012,713,N 41ST ST,,,,,19104,061218000,c20f825052da911e
-75.1903547,39.9640095,3304,HAVERFORD AVE,,,,,19104,242032900,247cd161ab8c8615
-75.2026854,39.972294,3948,WYALUSING AVE,,,,,19104,243183500,cf9cedc47844dde1
-75.2027273,39.9725031,3949,WYALUSING AVE,,,,,19104,243191800,8a2daedf5340e4eb
-75.189123,39.9650969,624,N 32ND ST,,,,,19104,242134500,6ac152c62c5342fa
-75.1886839,39.9626664,424,N 32ND ST,,,,,19104,241214700,a3c6283821afbdb0
-75.2111823,39.9561293,4441,SANSOM ST,,,,,19104,272025800,1e971d81112963e1
-75.1881363,39.9627226,421,N 32ND ST,,,,,19104,241211200,34d68d6bd8d7dc2b
-75.2110191,39.9573161,35,S 45TH ST,,,,,19104,272141000,15f54634496c213e
-75.2007798,39.9739332,3845,CAMBRIDGE ST,,,,,19104,243214200,9f0e2adf715b03ff
-75.1974244,39.9620962,3804,SPRING GARDEN ST,,,,,19104,241203800,214ed89e54941262
