LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH,preciselyID,livingSquareFootage,saleAmount,buildingID,buildingType,elevation,maximumElevation,minimumElevation,buildingArea
-75.195743,39.9611807,3703,BARING ST,,Philadelphia,University City,West Philadelphia,19104,241172900,e5fbe28744631bc7,P0000JCD8KUP,2740.0,535000.0,B000CTRV0VGC,Residential,104.0,107.0,100.0,3249.0
-75.2001783,39.9722681,3827,PENNSGROVE ST,,Philadelphia,University City,West Philadelphia,19104,243171500,aab9c702126127e9,P0000JCBUIY3,808.0,,B000CTQ2EXVX,Residential,94.0,94.0,92.0,727.0
-75.205367,39.9489469,523,S 41ST ST,,Philadelphia,University City,West Philadelphia,19104,271188600,bda1ff4d6a65086d,P0000JCCWJG5,1575.0,525000.0,B000CTQ2E1FX,Residential,83.0,83.0,81.0,1710.0
-75.2048357,39.9489618,518,WOODLAND TER,,Philadelphia,University City,West Philadelphia,19104,271182900,c65b9e1eb6c609a0,P0000JCD8JLK,2856.0,662500.0,B000CTQ2FMW7,Residential,84.0,85.0,82.0,2174.0
-75.2019373,39.9612731,429,N 40TH ST,,Philadelphia,University City,West Philadelphia,19104,241250100,37e869395e3b5684,P0000JCCWKNT,2142.0,172000.0,,,,,,
-75.194355,39.9647727,3526,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242085600,18c32a90dd47a7d6,P0000JCBUDQ1,1040.0,177200.0,B000CTQ2CIKL,Residential,106.0,108.0,106.0,590.0
-75.2076939,39.9687441,855,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,886810150,e6883dbf95be8e28,P0000JCCWK5J,2350.0,,B000CTQ2H6DD,Residential,113.0,113.0,113.0,1211.0
-75.1922442,39.9660513,676,N 34TH ST,,Philadelphia,University City,West Philadelphia,19104,242155400,1fa3966553a2ed04,P0000JCBUCQF,2026.0,75000.0,B000CTQ2JXM6,Residential,98.0,98.0,95.0,929.0
-75.1946465,39.9584551,3633,WARREN ST,,Philadelphia,University City,West Philadelphia,19104,241046600,b4b6deee6dcfa00a,P0000JCBUEVA,1650.0,160000.0,B000CTQ2BPRC,Residential,83.0,84.0,79.0,793.0
-75.207692,39.9688223,859,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,62276900,ea22a5456a648f64,P0000JCBUJYL,756.0,25500.0,B000CTQ2G5FO,Residential,115.0,115.0,112.0,612.0
-75.2112678,39.9542659,232,BUCKINGHAM PL,,Philadelphia,University City,West Philadelphia,19104,272139200,63151bc5e6b7b88b,P0000JCBUONZ,1890.0,365000.0,B000CTQ2EFSV,Residential,72.0,74.0,71.0,1071.0
-75.2023919,39.9723263,3936,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,243182900,4cca1e0dff2de08e,P0000JCBUIWD,876.0,18000.0,B000CTQ2EKOR,Residential,104.0,105.0,102.0,573.0
-75.192834,39.9646754,3437,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242072500,044ba28d18bea1d4,P0000JCBUCHT,784.0,5500.0,B000CTQ2BMJM,Residential,106.0,107.0,106.0,437.0
-75.1909628,39.9624034,3321,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241189100,b4eb3a5c7db46d2c,P0000JCBUFFN,2250.0,212217.0,B000CTQ2CKDF,Residential,107.0,108.0,106.0,1223.0
-75.1946959,39.9584802,3635,WARREN ST,,Philadelphia,University City,West Philadelphia,19104,241046700,517beeaee3f98dc3,P0000JCBUEVB,1695.0,60000.0,B000CTQ2EHK2,Residential,83.0,83.0,79.0,737.0
-75.1988309,39.9646606,3829,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,886586875,d47e8ec308fd9172,P0000JCBUGWW,1074.0,659001.0,B000CTQ2JUEJ,Residential,87.0,88.0,85.0,799.0
-75.2025353,39.9723102,3942,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,243183200,6466a8009c4989fe,P0000JCBUIWG,876.0,4500.0,B000CTQ2DM1K,Residential,104.0,105.0,104.0,525.0
-75.1938649,39.9621371,3523,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241191400,e9214c0ee405fabd,P0000JCBUFGU,2500.0,285000.0,B000CTQ2H73Y,Residential,107.0,108.0,106.0,1474.0
-75.1977058,39.9638764,3804,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242063910,05e9e39493b168a3,P0000JCBUE0E,936.0,,B000CTQ2JR8U,Mixed,91.0,92.0,91.0,523.0
-75.1922448,39.9660925,678,N 34TH ST,,Philadelphia,University City,West Philadelphia,19104,242155500,046df2ab6a9ea717,P0000JCBUCQE,1930.0,232000.0,B000CTQ2IO3D,Residential,98.0,98.0,94.0,819.0
-75.1986449,39.9637553,3842,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242065910,a0f133c072395fff,P0000JCBUDZY,934.0,,B000CTQ2H7DK,Residential,82.0,85.0,82.0,623.0
-75.1897144,39.9638546,524,N DOUGLAS ST,,Philadelphia,University City,West Philadelphia,19104,242138700,6ad065b752ba98b4,P0000JCBUD2K,1320.0,8647.0,B000CTQ2A7IN,Residential,97.0,98.0,96.0,534.0
-75.1894505,39.9638834,525,N DOUGLAS ST,,Philadelphia,University City,West Philadelphia,19104,242137800,988e8443ab7519f2,P0000JCBUD2P,1320.0,,B000CTQ2HYRZ,Residential,94.0,95.0,94.0,505.0
-75.2110069,39.9561068,4435,SANSOM ST,,Philadelphia,University City,West Philadelphia,19104,272025500,1ae6b2ef813b2ab0,P0000JCCWJ17,2269.0,395000.0,B000CTQ2GY6O,Residential,68.0,68.0,65.0,1218.0
-75.2020973,39.962363,515,N 40TH ST,,Philadelphia,University City,West Philadelphia,19104,242240300,3e68439c38e360b6,P0000JCBUSGS,1184.0,12000.0,B000CTQ2EGKV,Residential,107.0,107.0,106.0,628.0
-75.2008913,39.9638137,3933,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242213810,6d319d4fd04741f8,P0000JCBUHHX,784.0,204000.0,B000CTQ2BCL9,Residential,92.0,93.0,92.0,425.0
-75.2084009,39.9698499,896,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,886810176,7a3e7234291bf7c7,P0000JCBUJXZ,1032.0,45000.0,B000CTQ2A39O,Residential,109.0,110.0,109.0,545.0
-75.2024905,39.9723162,3940,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,243183100,620afed882a552f7,P0000JCBUIWF,876.0,11000.0,B000CTQ2GBUI,Residential,104.0,105.0,104.0,529.0
-75.2025347,39.9725238,3941,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,243191400,283ea3c17fe0822e,P0000JCBUIX7,784.0,23500.0,B000CTQ2EVQX,Residential,104.0,104.0,103.0,428.0
-75.1967416,39.961381,3724,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241185000,b57f4162e17a4f3a,P0000JCBUS0E,1935.0,,B000CTQ2CWP0,Residential,110.0,110.0,109.0,2084.0
-75.2099741,39.9540619,233,S 44TH ST,,Philadelphia,University City,West Philadelphia,19104,272123800,46e57340c56ac257,P0000JCCWK6X,2843.0,450000.0,B000CTQ2FMJD,Residential,59.0,63.0,58.0,1390.0
-75.1924758,39.9622489,3417,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241190100,1e8e8c593e67dda5,P0000JCBUFG0,3740.0,625000.0,B000CTQ2F9WB,Residential,113.0,113.0,111.0,1625.0
-75.1967814,39.9617573,3725,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241194400,146347554a407ca2,P0000JCBUS15,1200.0,73000.0,B000CTQ2D3E8,Residential,113.0,113.0,111.0,822.0
-75.2121996,39.9543424,228,S 45TH ST,,Philadelphia,University City,West Philadelphia,19104,461144800,a1185eaff04e24ab,P0000JCBUOP9,2700.0,480000.0,B000CTRV1TT1,Residential,80.0,80.0,79.0,1532.0
-75.2009832,39.9640326,3934,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242217000,9adb1d8f563a97b0,P0000JCBUHFJ,734.0,1925363.0,B000CTQ2DA4X,Residential,95.0,95.0,94.0,633.0
-75.2083927,39.9698127,894,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,886810175,bf23a904d51040c9,P0000JCCWKCJ,1212.0,270000.0,B000CTQ2D7M6,Residential,109.0,111.0,109.0,672.0
-75.2099646,39.9541086,231,S 44TH ST,,Philadelphia,University City,West Philadelphia,19104,272123700,fde148b18b82bb55,P0000JCCWJQF,2700.0,,B000CTQ2D066,Residential,61.0,63.0,58.0,1233.0
-75.2096272,39.9516382,332,S 43RD ST,,Philadelphia,University City,West Philadelphia,19104,881618111,a6297babff1cc20c,P0000JCBUOAU,3120.0,12100.0,B000CTQ2K2YB,Residential,64.0,65.0,63.0,1239.0
-75.21107,39.9557526,4434,SANSOM ST,,Philadelphia,University City,West Philadelphia,19104,272029500,d6816af8b792d852,P0000JCBUOKC,2499.0,395000.0,B000CTQ2HLYZ,Residential,67.0,68.0,66.0,876.0
-75.2105345,39.9541445,234,S 44TH ST,,Philadelphia,University City,West Philadelphia,19104,272132400,af81812aea1b9231,P0000JCCWJQ3,2400.0,,B000CTQ2CWG2,Residential,63.0,66.0,63.0,1424.0
-75.1943016,39.9644988,3533,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242074100,4198f47ee2ec25bf,P0000JCBUCHK,1124.0,34000.0,B000CTRV1VZO,Residential,110.0,111.0,108.0,1480.0
-75.2104316,39.9518003,4335,PINE ST,,Philadelphia,University City,West Philadelphia,19104,272047400,3e414dcb4300b57f,P0000JCBUO50,2250.0,465000.0,B000CTRV18I5,Residential,83.0,85.0,82.0,1612.0
-75.2004366,39.9733237,3839,POPLAR ST,,Philadelphia,University City,West Philadelphia,19104,243203400,e429b98653cb1ece,P0000JCBUITJ,1362.0,,B000CTQ2JK4N,Residential,86.0,86.0,86.0,972.0
-75.2005541,39.9739597,3837,CAMBRIDGE ST,,Philadelphia,University City,West Philadelphia,19104,243213800,de1a9904e5e0d78b,P0000JCBUIMQ,1776.0,13600.0,B000CTQ2DM3N,Residential,83.0,83.0,81.0,986.0
-75.2025968,39.9726877,3936,POPLAR ST,,Philadelphia,University City,West Philadelphia,19104,243199300,fa1844f6b2c7690b,P0000JCBUIR5,1344.0,,B000CTQ2A5GD,Residential,103.0,103.0,100.0,942.0
-75.1911335,39.9634129,3338,BRANDYWINE ST,,Philadelphia,University City,West Philadelphia,19104,242011900,943a7608bdecb3f7,P0000JCBUCM2,1098.0,65000.0,B000CTQ2AYV5,Residential,111.0,112.0,111.0,839.0
-75.2003171,39.9727184,3841,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,243187400,908a9d94b3f14b49,P0000JCBUIVN,1010.0,,B000CTQ2AJL0,Residential,90.0,90.0,89.0,761.0
-75.2003548,39.9729197,3838,POPLAR ST,,Philadelphia,University City,West Philadelphia,19104,243195600,c33d381202975aa6,P0000JCBUISG,1356.0,2000.0,B000CTQ2JK5Y,Residential,86.0,89.0,86.0,913.0
-75.2002671,39.9724443,3840,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,243179100,28bc7dab2a9fdfea,P0000JCBUIUL,979.0,175000.0,B000CTQ2GSGG,Residential,91.0,93.0,89.0,683.0
-75.2004907,39.9736179,3838,CAMBRIDGE ST,,Philadelphia,University City,West Philadelphia,19104,243208800,3219e5dfaf10b42e,P0000JCBUINK,1320.0,14000.0,B000CTQ2ABZU,Residential,83.0,84.0,81.0,886.0
-75.2062982,39.9536949,211,S 42ND ST,,Philadelphia,University City,West Philadelphia,19104,271199300,34a6d3b590120788,P0000JCBUPW0,4200.0,,B000CTQ2ECNT,Residential,82.0,83.0,82.0,1350.0
-75.2105216,39.9542038,232,S 44TH ST,,Philadelphia,University City,West Philadelphia,19104,272132300,ed38f80d195893d8,P0000JCBUOMV,2400.0,,B000CTQ2GO7G,Residential,64.0,66.0,63.0,1601.0
-75.1973323,39.9648242,3737,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242099210,bc5f25f7857ff8e5,P0000JCBUDY7,1098.0,22000.0,B000CTQ2BZBI,Residential,90.0,90.0,89.0,675.0
-75.2104127,39.9495897,4329,BALTIMORE AVE,,Philadelphia,University City,West Philadelphia,19104,272082700,c9912e9b9bedc7b4,P0000JCBUNVP,2475.0,50000.0,B000CTQ2JSNO,Residential,61.0,64.0,60.0,1233.0
-75.1991252,39.9617405,431,N 39TH ST,,Philadelphia,University City,West Philadelphia,19104,241235905,578f0c1e6c46fe00,P0000JCCWKN5,3315.0,160000.0,B000CTQ2A5QV,Residential,102.0,103.0,101.0,1225.0
-75.1970231,39.9630166,3737,BRANDYWINE ST,,Philadelphia,University City,West Philadelphia,19104,242025800,542ac432981d4cf9,P0000JCBUDJ3,1160.0,410000.0,B000CTQ2B4H3,Residential,102.0,102.0,101.0,884.0
-75.2007919,39.9718829,3850,PENNSGROVE ST,,Philadelphia,University City,West Philadelphia,19104,243164800,467482e43e7e3feb,P0000JCBUIYX,870.0,100000.0,B000CTQ2ETO6,Residential,105.0,105.0,100.0,744.0
-75.1981741,39.9612732,3830,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241186600,3b465ae57780dec6,P0000JCBUS1V,810.0,,B000CTQ2DOAO,Residential,107.0,109.0,107.0,524.0
-75.2063089,39.9536345,213,S 42ND ST,,Philadelphia,University City,West Philadelphia,19104,271199400,e7dccd97645ac870,P0000JCBUPVZ,4200.0,110000.0,B000CTQ2H7RG,Residential,82.0,83.0,82.0,1489.0
-75.2080029,39.9576531,3,S 43RD ST,,Philadelphia,University City,West Philadelphia,19104,272106100,6facc1f3c46ef554,P0000JCCWJ0S,1830.0,525000.0,B000CTQ2ITKD,Residential,85.0,85.0,82.0,996.0
-75.1989924,39.96401,3845,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242079110,7f8ed157b6a363bb,P0000JCBUDZH,1040.0,,B000CTQ2BXLJ,Residential,82.0,83.0,82.0,572.0
-75.2083693,39.9499722,4223,BALTIMORE AVE,,Philadelphia,University City,West Philadelphia,19104,272080400,62974ec7d828d853,P0000JCBUNAV,2640.0,172000.0,B000CTQ2B2ET,Residential,57.0,58.0,57.0,1330.0
-75.1921843,39.9608562,317,N 35TH ST,,Philadelphia,University City,West Philadelphia,19104,241223700,3c3b931acf291f21,P0000JCBUF85,2989.0,195000.0,B000CTRV1RDO,Residential,109.0,109.0,105.0,2069.0
-75.200943,39.9638082,3935,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242213900,91c99215e5f3590a,P0000JCBUHHW,1120.0,255000.0,B000CTQ2F2XD,Residential,93.0,93.0,92.0,722.0
-75.2115957,39.9542621,225,S 45TH ST,,Philadelphia,University City,West Philadelphia,19104,871127200,97403d756dfed4ea,P0000JCBUOO8,2915.0,530000.0,B000CTQ2HEI4,Unknown,78.0,78.0,76.0,1640.0
-75.1911422,39.9636773,3341,BRANDYWINE ST,,Philadelphia,University City,West Philadelphia,19104,242021300,d90d45ad6828a24e,P0000JCBUCMR,916.0,975.0,B000CTQ2ABDJ,Residential,111.0,112.0,109.0,434.0
-75.2004978,39.9739654,3835,CAMBRIDGE ST,,Philadelphia,University City,West Philadelphia,19104,243213700,7f9363aa0af8e231,P0000JCBUIMP,1776.0,25466.0,B000CTQ2BOD7,Residential,82.0,82.0,80.0,1094.0
-75.2025393,39.9726946,3934,POPLAR ST,,Philadelphia,University City,West Philadelphia,19104,243199200,3e97a5266ac41651,P0000JCBUIR4,1344.0,1000.0,B000CTQ2EZO7,Residential,102.0,103.0,100.0,849.0
-75.2005986,39.974239,3836,W GIRARD AVE,,Philadelphia,University City,West Philadelphia,19104,243219100,1a737f32c816eb77,P0000JCBUILP,1996.0,155000.0,B000CTQ2HNP1,Residential,83.0,84.0,80.0,1042.0
-75.1987309,39.9642986,3828,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242090310,03334c7adfa9c03d,P0000JCBUGX5,1186.0,15500.0,B000CTQ2FKU2,Residential,83.0,83.0,79.0,584.0
-75.2002326,39.9722624,3829,PENNSGROVE ST,,Philadelphia,University City,West Philadelphia,19104,243171600,7b30916cdd828b3c,P0000JCBUIY2,808.0,61000.0,B000CTQ2D1NU,Residential,94.0,96.0,92.0,634.0
-75.1972995,39.9644739,3736,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242088410,159917e7c2816031,P0000JCBUDXJ,1246.0,,B000CTQ2I1AV,Residential,92.0,92.0,89.0,680.0
-75.200267,39.9727237,3839,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,243187300,8b56febc882d41c6,P0000JCBUIVM,1010.0,1050.0,B000CTQ2H4ZN,Residential,90.0,90.0,88.0,754.0
-75.2002175,39.9724502,3838,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,243179000,9dbea9683e580d89,P0000JCBUIUM,979.0,,B000CTQ2CWE4,Residential,91.0,92.0,89.0,655.0
-75.1923798,39.9618241,3418,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241181600,3bd8658c0968eed2,P0000JCBUFA0,3480.0,222500.0,B000CTQ2BTE2,Residential,110.0,110.0,108.0,1593.0
-75.2007053,39.9628345,3934,HAVERFORD AVE,,Philadelphia,University City,West Philadelphia,19104,242206100,d2592ab45e60d669,P0000JCBUHH5,1830.0,,B000CTQ2J33Q,Residential,96.0,97.0,96.0,1067.0
-75.2016041,39.9724124,3904,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,243181310,6654b360a682762b,P0000JCBUIW6,876.0,,,,,,,
-75.1944742,39.9583641,3625,WARREN ST,,Philadelphia,University City,West Philadelphia,19104,241046200,5cb581f47c9eb594,P0000JCBUEV6,1650.0,,B000CTQ2A7TD,Residential,83.0,84.0,80.0,702.0
-75.2007242,39.9640614,3924,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242216500,b53a878b6aa3eb20,P0000JCBUHFP,734.0,80500.0,B000CTQ2J3VR,Residential,94.0,94.0,93.0,590.0
-75.2019904,39.9618362,503,N 40TH ST,,Philadelphia,University City,West Philadelphia,19104,242239800,a89e705e24529be8,P0000JCCWJ2F,2521.0,270000.0,B000CTQ2E70F,Residential,104.0,104.0,103.0,1120.0
-75.2059796,39.9496264,4102,BALTIMORE AVE,,Philadelphia,University City,West Philadelphia,19104,271179900,9b64e29dbd97e2a6,P0000JCCWJ41,2250.0,,B000CTQ2AUHP,Residential,82.0,83.0,81.0,1606.0
-75.200226,39.9733472,3831,POPLAR ST,,Philadelphia,University City,West Philadelphia,19104,243203000,8239feeb4bd9201f,P0000JCBUITF,1362.0,,B000CTQ2I3FM,Residential,84.0,84.0,83.0,1014.0
-75.1956376,39.9605146,316,N 37TH ST,,Philadelphia,University City,West Philadelphia,19104,241228500,fb9aa2e43718eda5,P0000JCCWK2Z,2055.0,,B000CTRV1MHD,Residential,99.0,100.0,97.0,1309.0
-75.1940275,39.9642709,3522,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242060210,2e2950d0221a90ee,P0000JCD8KFM,4500.0,,B000CTQ2FWRR,Residential,109.0,109.0,107.0,381.0
-75.1940121,39.9640325,3523,HAVERFORD AVE,,Philadelphia,University City,West Philadelphia,19104,242045905,06c90d39ee085066,P0000JCBUCIB,2904.0,375000.0,B000CTQ2CYID,Residential,112.0,112.0,109.0,991.0
-75.198568,39.9646944,3819,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242100700,89cf00ed8f1cd770,P0000JCBUGWT,1074.0,2500.0,B000CTQ2AEWW,Residential,88.0,88.0,84.0,861.0
-75.2003722,39.9742637,3828,W GIRARD AVE,,Philadelphia,University City,West Philadelphia,19104,243218700,a86567e3a4b34071,P0000JCBUILT,2124.0,37000.0,B000CTQ2E6NI,Residential,83.0,83.0,82.0,971.0
-75.1979424,39.9612798,3822,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241186200,6c8fc2b51cc495a0,P0000JCBUS1Z,1825.0,87000.0,B000CTQ2ER5O,Residential,108.0,108.0,108.0,695.0
-75.2081469,39.9499952,4217,BALTIMORE AVE,,Philadelphia,University City,West Philadelphia,19104,272080100,aaff666d6c66d4f8,P0000JCCWJ9H,3120.0,355000.0,B000CTQ2HSDK,Residential,59.0,62.0,58.0,1550.0
-75.1896326,39.9644843,3227,HAVERFORD AVE,,Philadelphia,University City,West Philadelphia,19104,242042900,ccabedede08642b1,P0000JCBUD31,1886.0,289000.0,B000CTQ2DVID,Residential,97.0,98.0,96.0,954.0
-75.1926835,39.9649313,3426,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242083700,e614b8c3ed98becc,P0000JCBUCF6,1459.0,,B000CTQ2GUJD,Residential,107.0,107.0,105.0,638.0
-75.192234,39.965888,670,N 34TH ST,,Philadelphia,University City,West Philadelphia,19104,242155100,ee6e26e83c1ca009,P0000JCBUCQI,1938.0,25000.0,B000CTQ2AV86,Residential,102.0,102.0,101.0,1129.0
-75.2000653,39.9727458,3831,WYALUSING AVE,,Philadelphia,University City,West Philadelphia,19104,243186900,993406b75437d325,P0000JCBUIVI,1010.0,6300.0,B000CTQ2BR85,Residential,88.0,88.0,87.0,673.0
-75.1926395,39.9646992,3429,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242072100,409bafbe887e5d19,P0000JCBUCHX,784.0,33100.0,B000CTQ2IRQ7,Residential,108.0,108.0,106.0,409.0
-75.1898636,39.9656381,3225,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242091900,4b3b8f1b34a3ba72,P0000JCBUD5Y,2029.0,260000.0,B000CTQ2HJJ0,Residential,100.0,101.0,99.0,971.0
-75.2066959,39.969821,884,PALM ST,,Philadelphia,University City,West Philadelphia,19104,62262500,331749bc8130bd57,P0000JCBUFVV,937.0,16500.0,B000CTQ2D6IR,Residential,113.0,114.0,111.0,651.0
-75.2065093,39.9687913,830,PALM ST,,Philadelphia,University City,West Philadelphia,19104,62262000,f28ea374c1bf8ab4,P0000JCBUFWH,728.0,1925363.0,B000CTQ2DV31,Residential,113.0,113.0,111.0,410.0
-75.1877546,39.9597693,3202,WINTER ST,,Philadelphia,University City,West Philadelphia,19104,241071200,b58ce1607337fcb4,P0000JCBUKOO,1660.0,,B000CTQ2BDOT,Residential,85.0,86.0,84.0,729.0
-75.204847,39.9491259,514,WOODLAND TER,,Philadelphia,University City,West Philadelphia,19104,271182700,dd004423a61b7747,P0000JCCWK50,2856.0,158000.0,B000CTQ2JTP9,Residential,85.0,87.0,85.0,2165.0
-75.1940982,39.964529,3525,MOUNT VERNON ST,,Philadelphia,University City,West Philadelphia,19104,242073710,8a2d7407944479f7,P0000JCBUCHH,1098.0,,B000CTQ2HMOM,Residential,109.0,110.0,107.0,604.0
-75.2078785,39.9697159,887,N 42ND ST,,Philadelphia,University City,West Philadelphia,19104,62278100,eb0cfc6b8525e055,P0000JCBUJY3,1060.0,20000.0,B000CTQ2HRXY,Residential,111.0,111.0,110.0,774.0
-75.2005695,39.9719061,3842,PENNSGROVE ST,,Philadelphia,University City,West Philadelphia,19104,243164400,78935d55bb7bdd54,P0000JCBUIYT,870.0,37500.0,B000CTQ2FY81,Residential,101.0,104.0,100.0,777.0
-75.1936894,39.9621544,3519,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241191200,075a031608af8f63,P0000JCCWJWX,2939.0,310000.0,B000CTQ2H1GX,Residential,108.0,110.0,107.0,1582.0
-75.2065844,39.9482335,4124,CHESTER AVE,,Philadelphia,University City,West Philadelphia,19104,271196800,abb94d03961706fd,P0000JCCWJBV,2805.0,193000.0,B000CTQ2EA6E,Residential,71.0,75.0,71.0,1272.0
-75.2005362,39.9628542,3928,HAVERFORD AVE,,Philadelphia,University City,West Philadelphia,19104,242205800,d10e8b38c41058b4,P0000JCBUHH2,1938.0,6750000.0,B000CTQ2GU76,Residential,94.0,95.0,92.0,968.0
-75.1967415,39.9625783,3721,SPRING GARDEN ST,,Philadelphia,University City,West Philadelphia,19104,242008000,9496872c0a442e75,P0000JCCWJRG,3345.0,110000.0,B000CTQ2CCBK,Residential,108.0,109.0,108.0,1550.0
-75.1965942,39.9618045,3719,HAMILTON ST,,Philadelphia,University City,West Philadelphia,19104,241194100,902a884c53ef9074,P0000JCCWJT0,3030.0,,B000CTQ2G3CZ,Residential,110.0,111.0,110.0,1458.0
-75.2001784,39.9600578,318,N 39TH ST,,Philadelphia,University City,West Philadelphia,19104,241237400,67a55d24474794a0,P0000JCBUSBC,1840.0,244000.0,B000CTQ2AHEI,Residential,112.0,112.0,111.0,800.0
-75.1985203,39.9643206,3820,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242089900,8e968c82cb012114,P0000JCBUGX8,1186.0,144329.0,B000CTQ2GF2O,Residential,83.0,83.0,80.0,558.0
-75.2026316,39.9740192,3918,W GIRARD AVE,,Philadelphia,University City,West Philadelphia,19104,243221800,1e502d62e05886ad,P0000JCBUIKT,4048.0,125000.0,B000CTRV0XCR,Residential,87.0,87.0,85.0,1484.0
-75.1964438,39.9610925,3719,BARING ST,,Philadelphia,University City,West Philadelphia,19104,241173300,f73008dbbc5173ee,P0000JCCWKKW,3150.0,440000.0,B000CTQ2BU2N,Residential,107.0,108.0,107.0,1418.0
-75.1966514,39.9621003,3722,SPRING GARDEN ST,,Philadelphia,University City,West Philadelphia,19104,241203100,4cfd5768f8c90c01,P0000JCBUDI0,2550.0,235000.0,B000CTQ2EOPZ,Residential,109.0,110.0,108.0,1245.0
-75.1963574,39.9606263,3718,BARING ST,,Philadelphia,University City,West Philadelphia,19104,241166100,1268d73dd76e3317,P0000JCBURZC,2135.0,,B000CTQ2CW1K,Residential,103.0,104.0,103.0,1196.0
-75.205529,39.9537235,206,S 41ST ST,,Philadelphia,University City,West Philadelphia,19104,271191100,ba1aeccd1cfd4971,P0000JCBUTG1,3780.0,220000.0,B000CTQ2HMCT,Residential,82.0,84.0,82.0,1288.0
-75.1909205,39.9634362,3330,BRANDYWINE ST,,Philadelphia,University City,West Philadelphia,19104,242011500,0cdfdca49f1a1133,P0000JCBUCM6,1098.0,352000.0,B000CTQ2AO3G,Residential,110.0,111.0,108.0,858.0
-75.1952764,39.9629549,3622,BRANDYWINE ST,,Philadelphia,University City,West Philadelphia,19104,242015300,71c2869b837773f8,P0000JCBUDLC,1048.0,3500.0,B000CTQ2FZXA,Residential,109.0,110.0,109.0,632.0
-75.2000127,39.9722859,3821,PENNSGROVE ST,,Philadelphia,University City,West Philadelphia,19104,243171200,ed1c792f6141d375,P0000JCBUIY6,808.0,10000.0,B000CTQ2HAZT,Residential,94.0,94.0,90.0,693.0
-75.2118514,39.9533585,257,S 45TH ST,,Philadelphia,University City,West Philadelphia,19104,871536080,868e8c37808941d7,P0000JCBUOZ2,2700.0,13500.0,B000CTQ2IY53,Mixed,86.0,86.0,85.0,950.0
-75.1971221,39.9648481,3729,WALLACE ST,,Philadelphia,University City,West Philadelphia,19104,242098810,64e69f18a002a8b6,P0000JCBUDY3,1098.0,,B000CTQ2GING,Residential,92.0,92.0,91.0,652.0
-75.2068058,39.9495983,503,S 42ND ST,,Philadelphia,University City,West Philadelphia,19104,271201800,1bf456ddee4702c4,P0000JCBUNEO,2805.0,,B000CTRV22G6,Residential,73.0,74.0,70.0,1494.0
-75.1905229,39.9611819,3310,BARING ST,,Philadelphia,University City,West Philadelphia,19104,241162500,4f95b3f7848da999,P0000JCBUF6B,3510.0,480000.0,B000CTQ2GINL,Residential,95.0,96.0,95.0,2417.0
